warning_id,strategy,rater,criterion,score
jackson-databind#0007,full,rater_B,evidence,4
jackson-databind#0007,full,rater_B,factuality,4
jackson-databind#0007,full,rater_B,conciseness,3
jackson-databind#0007,selected,rater_A,cause,4
jackson-databind#0007,selected,rater_A,evidence,3
jackson-databind#0007,selected,rater_A,factuality,3
jackson-databind#0007,selected,rater_A,conciseness,4
jackson-databind#0007,selected,rater_B,cause,3
jackson-databind#0007,selected,rater_B,evidence,4
jackson-databind#0007,selected,rater_B,factuality,4
jackson-databind#0007,selected,rater_B,conciseness,3
jackson-databind#0008,local_only,rater_A,cause,3
jackson-databind#0008,local_only,rater_A,evidence,4
jackson-databind#0008,local_only,rater_A,factuality,3
jackson-databind#0008,local_only,rater_A,conciseness,4
jackson-databind#0008,local_only,rater_B,cause,3
jackson-databind#0008,local_only,rater_B,evidence,3
jackson-databind#0008,local_only,rater_B,factuality,3
jackson-databind#0008,local_only,rater_B,conciseness,3
jackson-databind#0008,full,rater_A,cause,4
jackson-databind#0008,full,rater_A,evidence,4
jackson-databind#0008,full,rater_A,factuality,4
jackson-databind#0008,full,rater_A,conciseness,3
jackson-databind#0008,full,rater_B,cause,4
jackson-databind#0008,full,rater_B,evidence,4
jackson-databind#0008,full,rater_B,factuality,3
jackson-databind#0008,full,rater_B,conciseness,4
jackson-databind#0008,selected,rater_A,cause,4
jackson-databind#0008,selected,rater_A,evidence,3
jackson-databind#0008,selected,rater_A,factuality,4
jackson-databind#0008,selected,rater_A,conciseness,4
jackson-databind#0008,selected,rater_B,cause,4
jackson-databind#0008,selected,rater_B,evidence,4
jackson-databind#0008,selected,rater_B,factuality,4
jackson-databind#0008,selected,rater_B,conciseness,4
jackson-databind#0009,local_only,rater_A,cause,3
jackson-databind#0009,local_only,rater_A,evidence,2
jackson-databind#0009,local_only,rater_A,factuality,3
jackson-databind#0009,local_only,rater_A,conciseness,4
jackson-databind#0009,local_only,rater_B,cause,4
jackson-databind#0009,local_only,rater_B,evidence,3
jackson-databind#0009,local_only,rater_B,factuality,3
jackson-databind#0009,local_only,rater_B,conciseness,3
jackson-databind#0009,full,rater_A,cause,4
jackson-databind#0009,full,rater_A,evidence,3
jackson-databind#0009,full,rater_A,factuality,3
jackson-databind#0009,full,rater_A,conciseness,3
jackson-databind#0009,full,rater_B,cause,4
jackson-databind#0009,full,rater_B,evidence,4
jackson-databind#0009,full,rater_B,factuality,3
jackson-databind#0009,full,rater_B,conciseness,3
jackson-databind#0009,selected,rater_A,cause,4
jackson-databind#0009,selected,rater_A,evidence,3
jackson-databind#0009,selected,rater_A,factuality,3
jackson-databind#0009,selected,rater_A,conciseness,3
jackson-databind#0009,selected,rater_B,cause,4
jackson-databind#0009,selected,rater_B,evidence,3
jackson-databind#0009,selected,rater_B,factuality,4
jackson-databind#0009,selected,rater_B,conciseness,3
jackson-databind#0010,local_only,rater_A,cause,2
jackson-databind#0010,local_only,rater_A,evidence,3
jackson-databind#0010,local_only,rater_A,factuality,3
jackson-databind#0010,local_only,rater_A,conciseness,4
jackson-databind#0010,local_only,rater_B,cause,3
jackson-databind#0010,local_only,rater_B,evidence,3
jackson-databind#0010,local_only,rater_B,factuality,3
jackson-databind#0010,local_only,rater_B,conciseness,4
jackson-databind#0010,full,rater_A,cause,3
jackson-databind#0010,full,rater_A,evidence,4
jackson-databind#0010,full,rater_A,factuality,4
jackson-databind#0010,full,rater_A,conciseness,3
jackson-databind#0010,full,rater_B,cause,4
jackson-databind#0010,full,rater_B,evidence,4
jackson-databind#0010,full,rater_B,factuality,3
jackson-databind#0010,full,rater_B,conciseness,3
jackson-databind#0010,selected,rater_A,cause,4
jackson-databind#0010,selected,rater_A,evidence,4
jackson-databind#0010,selected,rater_A,factuality,4
jackson-databind#0010,selected,rater_A,conciseness,3
jackson-databind#0010,selected,rater_B,cause,4
jackson-databind#0010,selected,rater_B,evidence,4
jackson-databind#0010,selected,rater_B,factuality,4
jackson-databind#0010,selected,rater_B,conciseness,4
jackson-databind#0011,local_only,rater_A,cause,3
jackson-databind#0011,local_only,rater_A,evidence,3
jackson-databind#0011,local_only,rater_A,factuality,3
jackson-databind#0011,local_only,rater_A,conciseness,4
jackson-databind#0011,local_only,rater_B,cause,3
jackson-databind#0011,local_only,rater_B,evidence,3
jackson-databind#0011,local_only,rater_B,factuality,3
jackson-databind#0011,local_only,rater_B,conciseness,3
jackson-databind#0011,full,rater_A,cause,4
jackson-databind#0011,full,rater_A,evidence,4
jackson-databind#0011,full,rater_A,factuality,3
jackson-databind#0011,full,rater_A,conciseness,3
jackson-databind#0011,full,rater_B,cause,4
jackson-databind#0011,full,rater_B,evidence,5
jackson-databind#0011,full,rater_B,factuality,3
jackson-databind#0011,full,rater_B,conciseness,3
jackson-databind#0011,selected,rater_A,cause,4
jackson-databind#0011,selected,rater_A,evidence,4
jackson-databind#0011,selected,rater_A,factuality,4
jackson-databind#0011,selected,rater_A,conciseness,3
jackson-databind#0011,selected,rater_B,cause,4
jackson-databind#0011,selected,rater_B,evidence,4
jackson-databind#0011,selected,rater_B,factuality,4
jackson-databind#0011,selected,rater_B,conciseness,3
jackson-databind#0012,local_only,rater_A,cause,4
jackson-databind#0012,local_only,rater_A,evidence,3
jackson-databind#0012,local_only,rater_A,factuality,4
jackson-databind#0012,local_only,rater_A,conciseness,4
jackson-databind#0012,local_only,rater_B,cause,3
jackson-databind#0012,local_only,rater_B,evidence,3
jackson-databind#0012,local_only,rater_B,factuality,3
jackson-databind#0012,local_only,rater_B,conciseness,3
jackson-databind#0012,full,rater_A,cause,4
jackson-databind#0012,full,rater_A,evidence,4
jackson-databind#0012,full,rater_A,factuality,4
jackson-databind#0012,full,rater_A,conciseness,3
jackson-databind#0012,full,rater_B,cause,4
jackson-databind#0012,full,rater_B,evidence,4
jackson-databind#0012,full,rater_B,factuality,3
jackson-databind#0012,full,rater_B,conciseness,3
jackson-databind#0012,selected,rater_A,cause,4
jackson-databind#0012,selected,rater_A,evidence,4
jackson-databind#0012,selected,rater_A,factuality,4
jackson-databind#0012,selected,rater_A,conciseness,4
jackson-databind#0012,selected,rater_B,cause,3
jackson-databind#0012,selected,rater_B,evidence,3
jackson-databind#0012,selected,rater_B,factuality,4
jackson-databind#0012,selected,rater_B,conciseness,4
jackson-databind#0013,local_only,rater_A,cause,3
jackson-databind#0013,local_only,rater_A,evidence,1
jackson-databind#0013,local_only,rater_A,factuality,3
jackson-databind#0013,local_only,rater_A,conciseness,3
jackson-databind#0013,local_only,rater_B,cause,4
jackson-databind#0013,local_only,rater_B,evidence,3
jackson-databind#0013,local_only,rater_B,factuality,3
jackson-databind#0013,local_only,rater_B,conciseness,3
jackson-databind#0013,full,rater_A,cause,4
jackson-databind#0013,full,rater_A,evidence,4
jackson-databind#0013,full,rater_A,factuality,3
jackson-databind#0013,full,rater_A,conciseness,3
jackson-databind#0013,full,rater_B,cause,4
jackson-databind#0013,full,rater_B,evidence,4
jackson-databind#0013,full,rater_B,factuality,3
jackson-databind#0013,full,rater_B,conciseness,3
jackson-databind#0013,selected,rater_A,cause,4
jackson-databind#0013,selected,rater_A,evidence,4
jackson-databind#0013,selected,rater_A,factuality,4
jackson-databind#0013,selected,rater_A,conciseness,4
jackson-databind#0013,selected,rater_B,cause,4
jackson-databind#0013,selected,rater_B,evidence,4
jackson-databind#0013,selected,rater_B,factuality,4
jackson-databind#0013,selected,rater_B,conciseness,4
jsoup#0001,local_only,rater_A,cause,3
jsoup#0001,local_only,rater_A,evidence,3
jsoup#0001,local_only,rater_A,factuality,3
jsoup#0001,local_only,rater_A,conciseness,4
jsoup#0001,local_only,rater_B,cause,3
jsoup#0001,local_only,rater_B,evidence,3
jsoup#0001,local_only,rater_B,factuality,4
jsoup#0001,local_only,rater_B,conciseness,3
jsoup#0001,full,rater_A,cause,4
jsoup#0001,full,rater_A,evidence,5
jsoup#0001,full,rater_A,factuality,4
jsoup#0001,full,rater_A,conciseness,3
jsoup#0001,full,rater_B,cause,3
jsoup#0001,full,rater_B,evidence,4
jsoup#0001,full,rater_B,factuality,4
jsoup#0001,full,rater_B,conciseness,3
jsoup#0001,selected,rater_A,cause,4
jsoup#0001,selected,rater_A,evidence,4
jsoup#0001,selected,rater_A,factuality,4
jsoup#0001,selected,rater_A,conciseness,4
jsoup#0001,selected,rater_B,cause,4
jsoup#0001,selected,rater_B,evidence,4
jsoup#0001,selected,rater_B,factuality,4
jsoup#0001,selected,rater_B,conciseness,4
jsoup#0002,local_only,rater_A,cause,3
jsoup#0002,local_only,rater_A,evidence,3
jsoup#0002,local_only,rater_A,factuality,2
jsoup#0002,local_only,rater_A,conciseness,3
jsoup#0002,local_only,rater_B,cause,3
jsoup#0002,local_only,rater_B,evidence,3
jsoup#0002,local_only,rater_B,factuality,3
jsoup#0002,local_only,rater_B,conciseness,3
jsoup#0002,full,rater_A,cause,4
jsoup#0002,full,rater_A,evidence,4
jsoup#0002,full,rater_A,factuality,3
jsoup#0002,full,rater_A,conciseness,3
jsoup#0002,full,rater_B,cause,4
jsoup#0002,full,rater_B,evidence,4
jsoup#0002,full,rater_B,factuality,4
jsoup#0002,full,rater_B,conciseness,3
jsoup#0002,selected,rater_A,cause,4
jsoup#0002,selected,rater_A,evidence,4
jsoup#0002,selected,rater_A,factuality,4
jsoup#0002,selected,rater_A,conciseness,4
jsoup#0002,selected,rater_B,cause,4
jsoup#0002,selected,rater_B,evidence,3
jsoup#0002,selected,rater_B,factuality,4
jsoup#0002,selected,rater_B,conciseness,3
jsoup#0003,local_only,rater_A,cause,3
jsoup#0003,local_only,rater_A,evidence,4
jsoup#0003,local_only,rater_A,factuality,3
jsoup#0003,local_only,rater_A,conciseness,4
jsoup#0003,local_only,rater_B,cause,3
jsoup#0003,local_only,rater_B,evidence,2
jsoup#0003,local_only,rater_B,factuality,3
jsoup#0003,local_only,rater_B,conciseness,3
jsoup#0003,full,rater_A,cause,5
jsoup#0003,full,rater_A,evidence,4
jsoup#0003,full,rater_A,factuality,4
jsoup#0003,full,rater_A,conciseness,3
jsoup#0003,full,rater_B,cause,4
jsoup#0003,full,rater_B,evidence,4
jsoup#0003,full,rater_B,factuality,4
jsoup#0003,full,rater_B,conciseness,3
jsoup#0003,selected,rater_A,cause,4
jsoup#0003,selected,rater_A,evidence,4
jsoup#0003,selected,rater_A,factuality,4
jsoup#0003,selected,rater_A,conciseness,5
jsoup#0003,selected,rater_B,cause,3
jsoup#0003,selected,rater_B,evidence,4
jsoup#0003,selected,rater_B,factuality,4
jsoup#0003,selected,rater_B,conciseness,4
lettuce-core#0001,local_only,rater_A,cause,3
lettuce-core#0001,local_only,rater_A,evidence,3
lettuce-core#0001,local_only,rater_A,factuality,3
lettuce-core#0001,local_only,rater_A,conciseness,3
lettuce-core#0001,local_only,rater_B,cause,3
lettuce-core#0001,local_only,rater_B,evidence,3
lettuce-core#0001,local_only,rater_B,factuality,3
lettuce-core#0001,local_only,rater_B,conciseness,3
lettuce-core#0001,full,rater_A,cause,4
lettuce-core#0001,full,rater_A,evidence,3
lettuce-core#0001,full,rater_A,factuality,3
lettuce-core#0001,full,rater_A,conciseness,3
lettuce-core#0001,full,rater_B,cause,4
lettuce-core#0001,full,rater_B,evidence,4
lettuce-core#0001,full,rater_B,factuality,4
lettuce-core#0001,full,rater_B,conciseness,3
lettuce-core#0001,selected,rater_A,cause,3
lettuce-core#0001,selected,rater_A,evidence,4
lettuce-core#0001,selected,rater_A,factuality,4
lettuce-core#0001,selected,rater_A,conciseness,3
lettuce-core#0001,selected,rater_B,cause,3
lettuce-core#0001,selected,rater_B,evidence,4
lettuce-core#0001,selected,rater_B,factuality,3
lettuce-core#0001,selected,rater_B,conciseness,3
lettuce-core#0002,local_only,rater_A,cause,3
lettuce-core#0002,local_only,rater_A,evidence,3
lettuce-core#0002,local_only,rater_A,factuality,3
lettuce-core#0002,local_only,rater_A,conciseness,4
lettuce-core#0002,local_only,rater_B,cause,3
lettuce-core#0002,local_only,rater_B,evidence,3
lettuce-core#0002,local_only,rater_B,factuality,3
lettuce-core#0002,local_only,rater_B,conciseness,4
lettuce-core#0002,full,rater_A,cause,4
lettuce-core#0002,full,rater_A,evidence,4
lettuce-core#0002,full,rater_A,factuality,3
lettuce-core#0002,full,rater_A,conciseness,3
lettuce-core#0002,full,rater_B,cause,4
lettuce-core#0002,full,rater_B,evidence,5
lettuce-core#0002,full,rater_B,factuality,4
lettuce-core#0002,full,rater_B,conciseness,3
lettuce-core#0002,selected,rater_A,cause,3
lettuce-core#0002,selected,rater_A,evidence,3
lettuce-core#0002,selected,rater_A,factuality,4
lettuce-core#0002,selected,rater_A,conciseness,4
lettuce-core#0002,selected,rater_B,cause,4
lettuce-core#0002,selected,rater_B,evidence,4
lettuce-core#0002,selected,rater_B,factuality,4
lettuce-core#0002,selected,rater_B,conciseness,4
lettuce-core#0003,local_only,rater_A,cause,3
lettuce-core#0003,local_only,rater_A,evidence,3
lettuce-core#0003,local_only,rater_A,factuality,3
lettuce-core#0003,local_only,rater_A,conciseness,3
lettuce-core#0003,local_only,rater_B,cause,2
lettuce-core#0003,local_only,rater_B,evidence,3
lettuce-core#0003,local_only,rater_B,factuality,3
lettuce-core#0003,local_only,rater_B,conciseness,3
lettuce-core#0003,full,rater_A,cause,4
lettuce-core#0003,full,rater_A,evidence,3
lettuce-core#0003,full,rater_A,factuality,3
lettuce-core#0003,full,rater_A,conciseness,3
lettuce-core#0003,full,rater_B,cause,4
lettuce-core#0003,full,rater_B,evidence,4
lettuce-core#0003,full,rater_B,factuality,3
lettuce-core#0003,full,rater_B,conciseness,3
lettuce-core#0003,selected,rater_A,cause,4
lettuce-core#0003,selected,rater_A,evidence,3
lettuce-core#0003,selected,rater_A,factuality,4
lettuce-core#0003,selected,rater_A,conciseness,4
lettuce-core#0003,selected,rater_B,cause,4
lettuce-core#0003,selected,rater_B,evidence,4
lettuce-core#0003,selected,rater_B,factuality,4
lettuce-core#0003,selected,rater_B,conciseness,4
lettuce-core#0004,local_only,rater_A,cause,4
lettuce-core#0004,local_only,rater_A,evidence,3
lettuce-core#0004,local_only,rater_A,factuality,4
lettuce-core#0004,local_only,rater_A,conciseness,3
lettuce-core#0004,local_only,rater_B,cause,3
lettuce-core#0004,local_only,rater_B,evidence,2
lettuce-core#0004,local_only,rater_B,factuality,3
lettuce-core#0004,local_only,rater_B,conciseness,4
lettuce-core#0004,full,rater_A,cause,4
lettuce-core#0004,full,rater_A,evidence,4
lettuce-core#0004,full,rater_A,factuality,4
lettuce-core#0004,full,rater_A,conciseness,4
lettuce-core#0004,full,rater_B,cause,4
lettuce-core#0004,full,rater_B,evidence,4
lettuce-core#0004,full,rater_B,factuality,3
lettuce-core#0004,full,rater_B,conciseness,4
lettuce-core#0004,selected,rater_A,cause,4
lettuce-core#0004,selected,rater_A,evidence,4
lettuce-core#0004,selected,rater_A,factuality,5
lettuce-core#0004,selected,rater_A,conciseness,4
lettuce-core#0004,selected,rater_B,cause,4
lettuce-core#0004,selected,rater_B,evidence,4
lettuce-core#0004,selected,rater_B,factuality,4
lettuce-core#0004,selected,rater_B,conciseness,4
lettuce-core#0005,local_only,rater_A,cause,3
lettuce-core#0005,local_only,rater_A,evidence,3
lettuce-core#0005,local_only,rater_A,factuality,4
lettuce-core#0005,local_only,rater_A,conciseness,3
lettuce-core#0005,local_only,rater_B,cause,3
lettuce-core#0005,local_only,rater_B,evidence,3
lettuce-core#0005,local_only,rater_B,factuality,3
lettuce-core#0005,local_only,rater_B,conciseness,3
lettuce-core#0005,full,rater_A,cause,3
lettuce-core#0005,full,rater_A,evidence,4
lettuce-core#0005,full,rater_A,factuality,3
lettuce-core#0005,full,rater_A,conciseness,3
lettuce-core#0005,full,rater_B,cause,4
lettuce-core#0005,full,rater_B,evidence,3
lettuce-core#0005,full,rater_B,factuality,3
lettuce-core#0005,full,rater_B,conciseness,3
lettuce-core#0005,selected,rater_A,cause,4
lettuce-core#0005,selected,rater_A,evidence,3
lettuce-core#0005,selected,rater_A,factuality,4
lettuce-core#0005,selected,rater_A,conciseness,4
lettuce-core#0005,selected,rater_B,cause,3
lettuce-core#0005,selected,rater_B,evidence,4
lettuce-core#0005,selected,rater_B,factuality,3
lettuce-core#0005,selected,rater_B,conciseness,3
lettuce-core#0006,local_only,rater_A,cause,3
lettuce-core#0006,local_only,rater_A,evidence,3
lettuce-core#0006,local_only,rater_A,factuality,4
lettuce-core#0006,local_only,rater_A,conciseness,3
lettuce-core#0006,local_only,rater_B,cause,3
lettuce-core#0006,local_only,rater_B,evidence,3
lettuce-core#0006,local_only,rater_B,factuality,3
lettuce-core#0006,local_only,rater_B,conciseness,3
lettuce-core#0006,full,rater_A,cause,4
lettuce-core#0006,full,rater_A,evidence,4
lettuce-core#0006,full,rater_A,factuality,4
lettuce-core#0006,full,rater_A,conciseness,3
lettuce-core#0006,full,rater_B,cause,5
lettuce-core#0006,full,rater_B,evidence,4
lettuce-core#0006,full,rater_B,factuality,4
lettuce-core#0006,full,rater_B,conciseness,4
lettuce-core#0006,selected,rater_A,cause,4
lettuce-core#0006,selected,rater_A,evidence,4
lettuce-core#0006,selected,rater_A,factuality,3
lettuce-core#0006,selected,rater_A,conciseness,3
lettuce-core#0006,selected,rater_B,cause,4
lettuce-core#0006,selected,rater_B,evidence,4
lettuce-core#0006,selected,rater_B,factuality,4
lettuce-core#0006,selected,rater_B,conciseness,4
lettuce-core#0007,local_only,rater_A,cause,4
lettuce-core#0007,local_only,rater_A,evidence,3
lettuce-core#0007,local_only,rater_A,factuality,3
lettuce-core#0007,local_only,rater_A,conciseness,4
lettuce-core#0007,local_only,rater_B,cause,3
lettuce-core#0007,local_only,rater_B,evidence,3
lettuce-core#0007,local_only,rater_B,factuality,2
lettuce-core#0007,local_only,rater_B,conciseness,3
lettuce-core#0007,full,rater_A,cause,4
lettuce-core#0007,full,rater_A,evidence,4
lettuce-core#0007,full,rater_A,factuality,4
lettuce-core#0007,full,rater_A,conciseness,5
lettuce-core#0007,full,rater_B,cause,4
lettuce-core#0007,full,rater_B,evidence,4
lettuce-core#0007,full,rater_B,factuality,3
lettuce-core#0007,full,rater_B,conciseness,4
lettuce-core#0007,selected,rater_A,cause,4
lettuce-core#0007,selected,rater_A,evidence,3
lettuce-core#0007,selected,rater_A,factuality,3
lettuce-core#0007,selected,rater_A,conciseness,4
lettuce-core#0007,selected,rater_B,cause,3
lettuce-core#0007,selected,rater_B,evidence,4
lettuce-core#0007,selected,rater_B,factuality,4
lettuce-core#0007,selected,rater_B,conciseness,3
lettuce-core#0008,local_only,rater_A,cause,3
lettuce-core#0008,local_only,rater_A,evidence,3
lettuce-core#0008,local_only,rater_A,factuality,4
lettuce-core#0008,local_only,rater_A,conciseness,4
lettuce-core#0008,local_only,rater_B,cause,3
lettuce-core#0008,local_only,rater_B,evidence,3
lettuce-core#0008,local_only,rater_B,factuality,3
lettuce-core#0008,local_only,rater_B,conciseness,3
lettuce-core#0008,full,rater_A,cause,4
lettuce-core#0008,full,rater_A,evidence,4
lettuce-core#0008,full,rater_A,factuality,4
lettuce-core#0008,full,rater_A,conciseness,4
lettuce-core#0008,full,rater_B,cause,5
lettuce-core#0008,full,rater_B,evidence,4
lettuce-core#0008,full,rater_B,factuality,4
lettuce-core#0008,full,rater_B,conciseness,3
lettuce-core#0008,selected,rater_A,cause,4
lettuce-core#0008,selected,rater_A,evidence,4
lettuce-core#0008,selected,rater_A,factuality,4
lettuce-core#0008,selected,rater_A,conciseness,5
lettuce-core#0008,selected,rater_B,cause,4
lettuce-core#0008,selected,rater_B,evidence,4
lettuce-core#0008,selected,rater_B,factuality,4
lettuce-core#0008,selected,rater_B,conciseness,5
lettuce-core#0009,local_only,rater_A,cause,4
lettuce-core#0009,local_only,rater_A,evidence,3
lettuce-core#0009,local_only,rater_A,factuality,4
lettuce-core#0009,local_only,rater_A,conciseness,3
lettuce-core#0009,local_only,rater_B,cause,3
lettuce-core#0009,local_only,rater_B,evidence,3
lettuce-core#0009,local_only,rater_B,factuality,3
lettuce-core#0009,local_only,rater_B,conciseness,4
lettuce-core#0009,full,rater_A,cause,5
lettuce-core#0009,full,rater_A,evidence,5
lettuce-core#0009,full,rater_A,factuality,4
lettuce-core#0009,full,rater_A,conciseness,4
lettuce-core#0009,full,rater_B,cause,4
lettuce-core#0009,full,rater_B,evidence,4
lettuce-core#0009,full,rater_B,factuality,4
lettuce-core#0009,full,rater_B,conciseness,3
lettuce-core#0009,selected,rater_A,cause,4
lettuce-core#0009,selected,rater_A,evidence,4
lettuce-core#0009,selected,rater_A,factuality,4
lettuce-core#0009,selected,rater_A,conciseness,4
lettuce-core#0009,selected,rater_B,cause,4
lettuce-core#0009,selected,rater_B,evidence,4
lettuce-core#0009,selected,rater_B,factuality,4
lettuce-core#0009,selected,rater_B,conciseness,4
lettuce-core#0010,local_only,rater_A,cause,4
lettuce-core#0010,local_only,rater_A,evidence,3
lettuce-core#0010,local_only,rater_A,factuality,3
lettuce-core#0010,local_only,rater_A,conciseness,4
lettuce-core#0010,local_only,rater_B,cause,3
lettuce-core#0010,local_only,rater_B,evidence,3
lettuce-core#0010,local_only,rater_B,factuality,3
lettuce-core#0010,local_only,rater_B,conciseness,4
lettuce-core#0010,full,rater_A,cause,4
lettuce-core#0010,full,rater_A,evidence,4
lettuce-core#0010,full,rater_A,factuality,3
lettuce-core#0010,full,rater_A,conciseness,4
lettuce-core#0010,full,rater_B,cause,4
lettuce-core#0010,full,rater_B,evidence,4
lettuce-core#0010,full,rater_B,factuality,3
lettuce-core#0010,full,rater_B,conciseness,5
lettuce-core#0010,selected,rater_A,cause,4
lettuce-core#0010,selected,rater_A,evidence,4
lettuce-core#0010,selected,rater_A,factuality,3
lettuce-core#0010,selected,rater_A,conciseness,4
lettuce-core#0010,selected,rater_B,cause,4
lettuce-core#0010,selected,rater_B,evidence,4
lettuce-core#0010,selected,rater_B,factuality,4
lettuce-core#0010,selected,rater_B,conciseness,3
lettuce-core#0011,local_only,rater_A,cause,3
lettuce-core#0011,local_only,rater_A,evidence,3
lettuce-core#0011,local_only,rater_A,factuality,4
lettuce-core#0011,local_only,rater_A,conciseness,3
lettuce-core#0011,local_only,rater_B,cause,4
lettuce-core#0011,local_only,rater_B,evidence,3
lettuce-core#0011,local_only,rater_B,factuality,3
lettuce-core#0011,local_only,rater_B,conciseness,4
lettuce-core#0011,full,rater_A,cause,4
lettuce-core#0011,full,rater_A,evidence,5
lettuce-core#0011,full,rater_A,factuality,4
lettuce-core#0011,full,rater_A,conciseness,3
lettuce-core#0011,full,rater_B,cause,4
lettuce-core#0011,full,rater_B,evidence,5
lettuce-core#0011,full,rater_B,factuality,2
lettuce-core#0011,full,rater_B,conciseness,4
lettuce-core#0011,selected,rater_A,cause,4
lettuce-core#0011,selected,rater_A,evidence,4
lettuce-core#0011,selected,rater_A,factuality,4
lettuce-core#0011,selected,rater_A,conciseness,4
lettuce-core#0011,selected,rater_B,cause,4
lettuce-core#0011,selected,rater_B,evidence,4
lettuce-core#0011,selected,rater_B,factuality,4
lettuce-core#0011,selected,rater_B,conciseness,4
lettuce-core#0012,local_only,rater_A,cause,3
lettuce-core#0012,local_only,rater_A,evidence,3
lettuce-core#0012,local_only,rater_A,factuality,4
lettuce-core#0012,local_only,rater_A,conciseness,3
lettuce-core#0012,local_only,rater_B,cause,3
lettuce-core#0012,local_only,rater_B,evidence,4
lettuce-core#0012,local_only,rater_B,factuality,3
lettuce-core#0012,local_only,rater_B,conciseness,4
lettuce-core#0012,full,rater_A,cause,4
lettuce-core#0012,full,rater_A,evidence,4
lettuce-core#0012,full,rater_A,factuality,4
lettuce-core#0012,full,rater_A,conciseness,4
lettuce-core#0012,full,rater_B,cause,4
lettuce-core#0012,full,rater_B,evidence,4
lettuce-core#0012,full,rater_B,factuality,3
lettuce-core#0012,full,rater_B,conciseness,3
lettuce-core#0012,selected,rater_A,cause,4
lettuce-core#0012,selected,rater_A,evidence,4
lettuce-core#0012,selected,rater_A,factuality,4
lettuce-core#0012,selected,rater_A,conciseness,4
lettuce-core#0012,selected,rater_B,cause,4
lettuce-core#0012,selected,rater_B,evidence,4
lettuce-core#0012,selected,rater_B,factuality,3
lettuce-core#0012,selected,rater_B,conciseness,4
lettuce-core#0013,local_only,rater_A,cause,5
lettuce-core#0013,local_only,rater_A,evidence,2
lettuce-core#0013,local_only,rater_A,factuality,3
lettuce-core#0013,local_only,rater_A,conciseness,3
lettuce-core#0013,local_only,rater_B,cause,3
lettuce-core#0013,local_only,rater_B,evidence,3
lettuce-core#0013,local_only,rater_B,factuality,3
lettuce-core#0013,local_only,rater_B,conciseness,3
lettuce-core#0013,full,rater_A,cause,4
lettuce-core#0013,full,rater_A,evidence,4
lettuce-core#0013,full,rater_A,factuality,4
lettuce-core#0013,full,rater_A,conciseness,3
lettuce-core#0013,full,rater_B,cause,4
lettuce-core#0013,full,rater_B,evidence,4
lettuce-core#0013,full,rater_B,factuality,3
lettuce-core#0013,full,rater_B,conciseness,4
lettuce-core#0013,selected,rater_A,cause,4
lettuce-core#0013,selected,rater_A,evidence,4
lettuce-core#0013,selected,rater_A,factuality,4
lettuce-core#0013,selected,rater_A,conciseness,3
lettuce-core#0013,selected,rater_B,cause,4
lettuce-core#0013,selected,rater_B,evidence,4
lettuce-core#0013,selected,rater_B,factuality,4
lettuce-core#0013,selected,rater_B,conciseness,4
lettuce-core#0015,local_only,rater_A,cause,3
lettuce-core#0015,local_only,rater_A,evidence,3
lettuce-core#0015,local_only,rater_A,factuality,3
lettuce-core#0015,local_only,rater_A,conciseness,3
lettuce-core#0015,local_only,rater_B,cause,3
lettuce-core#0015,local_only,rater_B,evidence,3
lettuce-core#0015,local_only,rater_B,factuality,3
lettuce-core#0015,local_only,rater_B,conciseness,3
lettuce-core#0015,full,rater_A,cause,4
lettuce-core#0015,full,rater_A,evidence,4
lettuce-core#0015,full,rater_A,factuality,4
lettuce-core#0015,full,rater_A,conciseness,4
lettuce-core#0015,full,rater_B,cause,3
lettuce-core#0015,full,rater_B,evidence,4
lettuce-core#0015,full,rater_B,factuality,3
lettuce-core#0015,full,rater_B,conciseness,3
lettuce-core#0015,selected,rater_A,cause,4
lettuce-core#0015,selected,rater_A,evidence,3
lettuce-core#0015,selected,rater_A,factuality,4
lettuce-core#0015,selected,rater_A,conciseness,4
lettuce-core#0015,selected,rater_B,cause,3
lettuce-core#0015,selected,rater_B,evidence,4
lettuce-core#0015,selected,rater_B,factuality,4
lettuce-core#0015,selected,rater_B,conciseness,3
lettuce-core#0016,local_only,rater_A,cause,2
lettuce-core#0016,local_only,rater_A,evidence,3
lettuce-core#0016,local_only,rater_A,factuality,3
lettuce-core#0016,local_only,rater_A,conciseness,3
lettuce-core#0016,local_only,rater_B,cause,3
lettuce-core#0016,local_only,rater_B,evidence,3
lettuce-core#0016,local_only,rater_B,factuality,3
lettuce-core#0016,local_only,rater_B,conciseness,3
lettuce-core#0016,full,rater_A,cause,4
lettuce-core#0016,full,rater_A,evidence,4
lettuce-core#0016,full,rater_A,factuality,4
lettuce-core#0016,full,rater_A,conciseness,4
lettuce-core#0016,full,rater_B,cause,4
lettuce-core#0016,full,rater_B,evidence,4
lettuce-core#0016,full,rater_B,factuality,3
lettuce-core#0016,full,rater_B,conciseness,3
lettuce-core#0016,selected,rater_A,cause,4
lettuce-core#0016,selected,rater_A,evidence,3
lettuce-core#0016,selected,rater_A,factuality,4
lettuce-core#0016,selected,rater_A,conciseness,4
lettuce-core#0016,selected,rater_B,cause,4
lettuce-core#0016,selected,rater_B,evidence,3
lettuce-core#0016,selected,rater_B,factuality,4
lettuce-core#0016,selected,rater_B,conciseness,2
lettuce-core#0017,local_only,rater_A,cause,3
